CourseID,ReadStat,Rate1,Rate2,Rate3,Rate4,Rate5,Sum,NewEnrolled,UpdateDate,Upd_monthes,Orig_Price,Curr_Price,Discount,Time
414246, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 14:03:06 
571506, OK,0,2,3,1,8,14,859, 8/2016,47,499.99,299.99,40, 2020-07-09 14:03:08 
1101382, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 14:03:10 
638966, OK,14,3,11,17,50,95,440, 3/2017,40,479.99,287.99,40, 2020-07-09 14:03:12 
757508, OK,1,1,3,5,3,13,902, 9/2017,34,79.99,47.99,40, 2020-07-09 14:03:15 
180384, OK,0,0,25,65,76,166,1526, 3/2014,76,99.99,59.99,40, 2020-07-09 14:03:17 
812798, OK,1,2,2,7,10,22,1126, 7/2017,36,779.99,467.99,40, 2020-07-09 14:03:19 
364206, OK,0,0,3,7,8,18,8583, 6/2020,1,799.99,479.99,40, 2020-07-09 14:03:21 
742142, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 14:03:23 
895030, OK,1,1,0,2,8,12,69, 7/2016,48,79.99,47.99,40, 2020-07-09 14:03:25 
516168, OK,0,0,1,4,6,11,48, 6/2015,61,99.99,59.99,40, 2020-07-09 14:03:28 
612528, OK,0,1,0,5,4,10,221, 4/2016,51,79.99,47.99,40, 2020-07-09 14:03:30 
597084, OK,0,0,0,0,5,5,12, 10/2015,57, NaN, NaN, NaN , 2020-07-09 14:03:32 
544556, OK,2,1,0,1,4,8,144, 7/2015,60,379.99,227.99,40, 2020-07-09 14:03:34 
953490, OK,0,0,1,0,1,2,61, 5/2017,38, NaN, NaN, NaN , 2020-07-09 14:03:37 
221872, OK,1,2,2,3,5,13,543, 11/2014,68,79.99,47.99,40, 2020-07-09 14:03:39 
662318, OK,0,1,3,1,2,7,246, 1/2016,54,79.99,47.99,40, 2020-07-09 14:03:41 
73044, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 14:03:43 
714188, OK,1,2,8,4,10,25,159, 4/2016,51,79.99,47.99,40, 2020-07-09 14:03:46 
548044, OK,10,11,18,15,26,80,358, 5/2017,38,239.99,143.99,40, 2020-07-09 14:03:48 
498360, OK,1,0,4,4,20,29,208, 2/2016,53,199.99,119.99,40, 2020-07-09 14:03:50 
425338, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 14:03:52 
164102, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 14:03:54 
902888, OK,5,9,21,23,22,80,862, 3/2018,28,99.99,59.99,40, 2020-07-09 14:03:57 
245822, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 14:03:58 
729128, OK,1,3,8,11,11,34,266, 11/2019,8,139.99,83.99,40, 2020-07-09 14:04:01 
773650, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 14:04:02 
466632, OK,1,2,0,4,5,12,687, 0/0, NaN ,79.99,47.99,40, 2020-07-09 14:04:05 
466774, OK,5,5,7,8,5,30,609, 5/2015,62,79.99,47.99,40, 2020-07-09 14:04:07 
442114, OK,0,1,0,0,0,1,1462, 0/0, NaN ,119.99,71.99,40, 2020-07-09 14:04:09 
781954, OK,0,5,24,40,47,116,1313, 11/2019,8,799.99,479.99,40, 2020-07-09 14:04:11 
902150, OK,3,6,7,6,13,35,284, 4/2020,3,299.99,179.99,40, 2020-07-09 14:04:13 
1169188, OK,0,0,0,1,1,2, NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 14:04:15 
1201912, OK,4,1,4,9,15,33,101, 5/2017,38,79.99,47.99,40, 2020-07-09 14:04:17 
167316, OK,30,16,29,41,66,182, NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 14:04:19 
1028656, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 14:04:23 
645890, OK,1,2,1,2,13,19,45, 1/2017,42, NaN, NaN, NaN , 2020-07-09 14:04:25 
559328, OK,1,1,1,4,4,11,87, 8/2015,59,79.99,47.99,40, 2020-07-09 14:04:27 
1225194, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 14:04:30 
734280, OK,1,0,2,4,4,11,46, 2/2016,53,99.99,59.99,40, 2020-07-09 14:04:32 
1164568, OK,0,1,2,5,2,10, NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 14:04:35 
43291, OK,0,0,0,1,1,2, NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 14:04:38 
1034560, OK,1,0,1,1,0,3, NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 14:04:41 
871682, OK,0,3,3,3,2,11, NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 14:04:43 
1057040, OK,0,0,0,0,0,0, NaN    , 2/2017,41,79.99,47.99,40, 2020-07-09 14:04:46 
1032648, OK,0,0,0,0,0,0, NaN    , 12/2016,43,79.99,47.99,40, 2020-07-09 14:04:49 
1087466, OK,0,0,0,4,2,6,20, 5/2017,38,79.99,47.99,40, 2020-07-09 14:04:51 
1058852, OK,0,0,0,1,0,1,8, 1/2017,42,199.99,119.99,40, 2020-07-09 14:04:53 
1083744, OK,0,0,0,0,0,0,2, 0/0, NaN , NaN, NaN, NaN , 2020-07-09 14:04:55 
1271430, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 14:04:57 
715476, OK,0,0,0,0,1,1,2, 1/2016,54, NaN, NaN, NaN , 2020-07-09 14:04:59 
1219820, OK,0,1,5,8,8,22,1050, 5/2017,38,79.99,47.99,40, 2020-07-09 14:05:02 
627332, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 14:05:04 
1136038, OK,1,0,0,0,0,1,19, 4/2017,39,99.99,59.99,40, 2020-07-09 14:05:06 
1035638, OK,0,0,1,2,3,6,22, 12/2016,43,99.99,59.99,40, 2020-07-09 14:05:08 
1232282, OK,1,7,27,51,40,126,655, 7/2017,36,199.99,119.99,40, 2020-07-09 14:05:09 
41961, OK,3,0,5,23,35,66,666, 12/2019,7, NaN, NaN, NaN , 2020-07-09 14:05:11 
42040, OK,0,0,5,13,32,50,447, 12/2019,7, NaN, NaN, NaN , 2020-07-09 14:05:13 
1039442, OK,3,4,2,11,24,44,274, 6/2018,25,599.99,359.99,40, 2020-07-09 14:05:16 
615602, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 14:05:17 
235112, OK,2,4,3,10,20,39,268, 8/2017,35,79.99,47.99,40, 2020-07-09 14:05:20 
551910, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 14:05:21 
1051430, OK,4,12,60,179,184,439,1940, 12/2018,19,799.99,479.99,40, 2020-07-09 14:05:23 
828596, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 14:05:24 
258894, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 14:05:26 
138560, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 14:05:28 
689868, OK,3,6,35,66,89,199,735, 3/2020,4,799.99,479.99,40, 2020-07-09 14:05:30 
1020244, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    ,7110, 0/0, NaN ,0,0,0, 2020-07-09 14:05:32 
858764, OK,0,5,32,57,80,174, NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 14:05:33 
941310, OK,5,16,80,258,361,720, NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 14:05:35 
1214144, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    ,5423, 0/0, NaN ,0,0,0, 2020-07-09 14:05:37 
492344, OK,2,1,2,16,7,28,74, 8/2015,59,79.99,47.99,40, 2020-07-09 14:05:39 
815672, OK,2,4,12,20,27,65, NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 14:05:41 
376712, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 14:05:42 
869716, OK,2,8,34,166,161,371, NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 14:05:44 
754156, OK,1,1,7,6,11,26, NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 14:05:46 
709816, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 14:05:48 
680046, OK,11,14,26,37,36,124,594, 11/2019,8,319.99,191.99,40, 2020-07-09 14:05:50 
1138162, OK,5,19,64,122,138,348, NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 14:05:52 
829182, OK,0,0,6,17,14,37, NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 14:05:55 
1163242, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 14:05:56 
46933, OK,0,0,0,1,1,2,33, 6/2013,85,119.99,71.99,40, 2020-07-09 14:05:59 
954842, OK,2,2,0,0,6,10,46, 5/2017,38,119.99,71.99,40, 2020-07-09 14:06:01 
868112, OK,0,0,0,1,3,4,34, 6/2016,49,179.99,107.99,40, 2020-07-09 14:06:03 
1056242, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    ,19078, 0/0, NaN ,0,0,0, 2020-07-09 14:06:05 
113712, OK,0,1,4,0,0,5,43, 12/2013,79,79.99,47.99,40, 2020-07-09 14:06:07 
146454, OK,0,0,0,1,2,3,21, 1/2014,78,79.99,47.99,40, 2020-07-09 14:06:09 
56926, OK,0,1,0,0,0,1,14, 6/2013,85,79.99,47.99,40, 2020-07-09 14:06:12 
589778, OK,0,1,1,0,0,2,9, 0/0, NaN , NaN, NaN, NaN , 2020-07-09 14:06:14 
1113702, OK,1,1,1,1,3,7,38, 3/2017,40,79.99,47.99,40, 2020-07-09 14:06:16 
1072220, OK,0,0,0,1,3,4,30, 12/2017,31,379.99,227.99,40, 2020-07-09 14:06:19 
101038, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 14:06:21 
417088, OK,0,0,1,7,10,18,158, 5/2017,38,199.99,119.99,40, 2020-07-09 14:06:23 
258954, OK,1,1,6,27,22,57,459, 7/2014,72,179.99,107.99,40, 2020-07-09 14:06:25 
298044, OK,0,0,1,3,3,7,431, 11/2014,68,139.99,83.99,40, 2020-07-09 14:06:27 
593962, OK,13,12,36,39,39,139,1033, 1/2019,18,99.99,59.99,40, 2020-07-09 14:06:28 
941520, OK,1,1,4,2,5,13,204, 1/2017,42,239.99,143.99,40, 2020-07-09 14:06:31 
64173, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 14:06:33 
371828, OK,1,3,3,5,7,19,98, 7/2015,60,99.99,59.99,40, 2020-07-09 14:06:34 
974954, OK,2,1,1,0,3,7,105, 10/2016,45,79.99,47.99,40, 2020-07-09 14:06:37 
818572, OK,2,0,3,7,2,14,70, 8/2016,47,79.99,47.99,40, 2020-07-09 14:06:40 
115752, OK,0,0,2,3,4,9,68, 11/2013,80,79.99,47.99,40, 2020-07-09 14:06:42 
731150, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 14:06:44 
627772, OK,23,32,122,152,151,480,10053, 9/2016,46,79.99,47.99,40, 2020-07-09 14:06:46 
850726, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 14:06:47 
136244, OK,4,1,6,10,23,44,920, 9/2015,58,79.99,47.99,40, 2020-07-09 14:06:50 
485889, OK,7,7,43,79,89,225,1736, 11/2019,8,79.99,47.99,40, 2020-07-09 14:06:52 
507778, OK,2,3,2,3,6,16,1182, 7/2018,24,379.99,227.99,40, 2020-07-09 14:06:54 
422918, OK,1,1,5,5,6,18,1437, 5/2015,62,79.99,47.99,40, 2020-07-09 14:06:56 
362530, OK,1,0,12,37,69,119,12736, 6/2020,1,799.99,479.99,40, 2020-07-09 14:06:57 
579642, OK,3,0,1,2,6,12,660, 10/2015,57,79.99,47.99,40, 2020-07-09 14:06:59 
1022796, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 14:07:01 
793084, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    ,5218, 0/0, NaN ,0,0,0, 2020-07-09 14:07:03 
881062, OK,0,1,4,7,17,29,165, 7/2016,48,139.99,83.99,40, 2020-07-09 14:07:05 
838260, OK,2,4,4,2,2,14,756, 5/2016,50,799.99,479.99,40, 2020-07-09 14:07:08 
380542, OK,2,2,7,11,24,46,528, 2/2016,53,319.99,191.99,40, 2020-07-09 14:07:10 
772480, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 14:07:12 
576906, OK,5,6,27,87,245,370,2224, 4/2019,15,799.99,479.99,40, 2020-07-09 14:07:14 
410196, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 14:07:16 
581662, OK,1,1,1,2,2,7,56, 8/2015,59,199.99,119.99,40, 2020-07-09 14:07:19 
1088102, OK,1,2,5,5,7,20,198, 2/2017,41,79.99,47.99,40, 2020-07-09 14:07:21 
788756, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 14:07:23 
380206, OK,4,6,8,11,24,53,269, 2/2016,53,399.99,239.99,40, 2020-07-09 14:07:25 
160322, OK,4,1,11,29,14,59,734, 6/2015,61,79.99,47.99,40, 2020-07-09 14:07:28 
610812, OK,2,1,1,8,4,16,478, 4/2016,51,79.99,47.99,40, 2020-07-09 14:07:30 
288256, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 14:07:32 
662996, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    ,6622, 0/0, NaN ,0,0,0, 2020-07-09 14:07:35 
101234, OK,1,2,7,4,11,25,468, 10/2013,81,179.99,107.99,40, 2020-07-09 14:07:37 
1113442, OK,2,2,3,4,7,18,1699, 11/2019,8,79.99,47.99,40, 2020-07-09 14:07:39 
746366, OK,0,0,4,10,15,29,337, 5/2016,50,199.99,119.99,40, 2020-07-09 14:07:41 
186556, OK,0,0,0,1,0,1,835, 5/2014,74, NaN, NaN, NaN , 2020-07-09 14:07:44 
179500, OK,2,10,35,121,119,287,2379, 3/2014,76,99.99,59.99,40, 2020-07-09 14:07:45 
304000, OK,1,1,4,3,5,14,254, 9/2014,70,79.99,47.99,40, 2020-07-09 14:07:48 
334838, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 14:07:50 
302456, OK,0,3,6,13,24,46,203, 7/2015,60,179.99,107.99,40, 2020-07-09 14:07:52 
537748, OK,0,0,0,4,2,6,75, 7/2015,60,79.99,47.99,40, 2020-07-09 14:07:54 
378464, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 14:07:56 
532216, OK,0,0,3,12,10,25,117, 8/2015,59,199.99,119.99,40, 2020-07-09 14:07:58 
41973, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 14:08:00 
138004, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 14:08:01 
94532, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 14:08:03 
467238, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 14:08:05 
850294, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 14:08:06 
1110256, OK,1,0,1,1,2,5,23, 5/2017,38,79.99,47.99,40, 2020-07-09 14:08:09 
439210, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 14:08:11 
597164, OK,0,0,0,1,2,3,280, 6/2020,1,799.99,479.99,40, 2020-07-09 14:08:13 
773502, OK,0,0,4,7,10,21,312, 8/2019,11,79.99,47.99,40, 2020-07-09 14:08:16 
262818, OK,0,0,1,3,3,7,143, 7/2014,72,139.99,83.99,40, 2020-07-09 14:08:19 
255046, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 14:08:20 
295909, OK,1,0,3,6,9,19,116, 8/2016,47,699.99,419.99,40, 2020-07-09 14:08:22 
1153876, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 14:08:24 
83736, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 14:08:26 
75182, OK,0,0,3,4,8,15,67, 8/2013,83,379.99,227.99,40, 2020-07-09 14:08:28 
236070, OK,10,8,21,83,97,219,1706, 2/2018,29,539.99,323.99,40, 2020-07-09 14:08:30 
788796, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 14:08:31 
508796, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 14:08:33 
739910, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 14:08:34 
725872, OK,5,5,38,78,91,217,877, 3/2016,52,199.99,119.99,40, 2020-07-09 14:08:36 
894336, OK,1,1,6,9,38,55,199, 7/2016,48,79.99,47.99,40, 2020-07-09 14:08:38 
334820, OK,1,1,0,1,1,4,1108, 1/2015,66,159.99,95.99,40, 2020-07-09 14:08:41 
619786, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 14:08:43 
179820, OK,5,20,65,187,200,477,3870, 3/2014,76,99.99,59.99,40, 2020-07-09 14:08:45 
322332, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 14:08:46 
597424, OK,1,0,0,1,2,4,40, 10/2016,45,459.99,275.99,40, 2020-07-09 14:08:49 
1089610, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 14:08:51 
166842, OK,0,0,0,0,1,1,181, 2/2014,77,79.99,47.99,40, 2020-07-09 14:08:53 
408232, OK,0,0,0,0,0,0,124, 3/2015,64, NaN, NaN, NaN , 2020-07-09 14:08:55 
249376, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 14:08:57 
231256, OK,0,1,1,2,1,5,50, 6/2014,73,99.99,59.99,40, 2020-07-09 14:08:59 
479496, OK,1,0,2,1,2,6,50, 8/2015,59,199.99,119.99,40, 2020-07-09 14:09:01 
944534, OK,0,0,1,3,0,4,45, 10/2016,45,599.99,359.99,40, 2020-07-09 14:09:04 
1153854, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 14:09:05 
74028, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 14:09:07 
73962, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 14:09:08 
1156530, OK,0,0,0,0,0,0, NaN    , 3/2017,40,199.99,119.99,40, 2020-07-09 14:09:11 
1097288, OK,0,0,1,0,0,1,21, 2/2017,41,139.99,83.99,40, 2020-07-09 14:09:14 
614668, OK,0,0,0,0,2,2,15, 12/2015,55,99.99,59.99,40, 2020-07-09 14:09:17 
1082352, OK,0,0,0,0,0,0,2, 2/2017,41,199.99,119.99,40, 2020-07-09 14:09:19 
625670, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 14:09:21 
35409, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 14:09:23 
250902, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 14:09:25 
1010988, OK,0,0,0,1,0,1,7, 1/2017,42,79.99,47.99,40, 2020-07-09 14:09:28 
855816, OK,1,1,1,4,4,11,35, 5/2016,50,79.99,47.99,40, 2020-07-09 14:09:31 
813360, OK,0,0,1,1,2,4,14, 4/2016,51, NaN, NaN, NaN , 2020-07-09 14:09:34 
813516, OK,0,0,0,0,1,1,13, 4/2016,51, NaN, NaN, NaN , 2020-07-09 14:09:37 
302484, OK,0,0,0,2,4,6,29, 5/2017,38,179.99,107.99,40, 2020-07-09 14:09:39 
861764, OK,3,4,6,11,25,49,120, 6/2016,49,139.99,83.99,40, 2020-07-09 14:09:41 
765238, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 14:09:43 
542950, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 14:09:45 
307080, OK,2,5,18,42,60,127,469, 1/2015,66,79.99,47.99,40, 2020-07-09 14:09:47 
469848, OK,0,3,1,6,25,35, NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 14:09:49 
581498, OK,0,0,8,15,34,57,396, 8/2015,59,119.99,71.99,40, 2020-07-09 14:09:51 
849896, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 14:09:53 
1174084, OK,1,7,25,34,64,131, NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 14:09:55 
801702, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 14:09:57 
786984, OK,0,1,1,3,5,10,65, 0/0, NaN , NaN, NaN, NaN , 2020-07-09 14:09:59 
255592, OK,20,18,86,216,273,613,16793, 6/2020,1,199.99,119.99,40, 2020-07-09 14:10:02 
514844, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 14:10:03 
998706, OK,36,47,142,260,497,982, NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 14:10:05 
644020, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 14:10:07 
1250742, OK,1,0,0,0,0,1,8, 6/2017,37, NaN, NaN, NaN , 2020-07-09 14:10:10 
54246, OK,0,2,2,3,4,11, NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 14:10:12 
805630, OK,3,1,1,4,3,12, NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 14:10:14 
315716, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 14:10:16 
1124276, OK,3,2,5,6,3,19, NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 14:10:18 
1227792, OK,9,17,22,12,78,138, NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 14:10:20 
769340, OK,2,1,2,2,2,9,55, 0/0, NaN , NaN, NaN, NaN , 2020-07-09 14:10:22 
737182, OK,0,0,2,0,1,3, NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 14:10:25 
960786, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 14:10:27 
657050, OK,1,0,2,0,5,8, NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 14:10:29 
1196700, OK,0,0,3,4,5,12, NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 14:10:31 
1137310, OK,7,16,89,137,111,360, NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 14:10:33 
632368, OK,1,9,29,80,78,197, NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 14:10:36 
571730, OK,19,39,237,974,1895,3164,8987, 4/2019,15,799.99,479.99,40, 2020-07-09 14:10:38 
720994, OK,45,121,816,1992,2969,5943, NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 14:10:40 
1080466, OK,15,43,158,203,356,775, NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 14:10:42 
907416, OK,2,12,60,108,115,297, NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 14:10:44 
1062144, OK,0,1,10,27,31,69,721, 5/2018,26, NaN, NaN, NaN , 2020-07-09 14:10:47 
1097486, OK,11,11,115,459,625,1221, NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 14:10:48 
396890, OK,0,1,14,15,25,55,1824, 1/2016,54, NaN, NaN, NaN , 2020-07-09 14:10:51 
945194, OK,2,4,16,25,42,89, NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 14:10:53 
598846, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 14:10:55 
950750, OK,1,2,2,18,23,46, NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 14:10:58 
740764, OK,0,0,1,10,15,26,125, 8/2016,47,799.99,479.99,40, 2020-07-09 14:11:00 
739972, OK,2,0,0,2,1,5,37, 1/2016,54,79.99,47.99,40, 2020-07-09 14:11:02 
464002, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 14:11:04 
343818, OK,2,2,1,2,2,9,162, 11/2014,68,79.99,47.99,40, 2020-07-09 14:11:06 
434100, OK,0,0,0,0,0,0,152, 3/2015,64, NaN, NaN, NaN , 2020-07-09 14:11:09 
158140, OK,0,0,1,0,0,1,214, 2/2014,77,79.99,47.99,40, 2020-07-09 14:11:11 
1141708, OK,1,1,6,15,18,41,266, 5/2017,38,399.99,239.99,40, 2020-07-09 14:11:13 
