,course_id,title,url,is_paid,old_price,old_subscribers,num_reviews,num_lectures,level,duration,old_pub_date,subject,status,rating1,rating2,rating3,rating4,rating5,rating_tot,new_subscribers,new_pub_date,upd_month,new_price,curr_price,discount,timestamp,old_revenue,new_revenue,student_lect,lect_price,cum_new_subsc,cum_old_subsc,new_perc_subs,old_perc_subs,new_cat,old_cat
3041,336938,Learn How To Build a Web Application Without Coding,https://www.udemy.com/learn-how-to-build-a-web-application-without-coding/,False,0,9364,311,10,Beginner Level,0.5333333333333333,2015-03-04T21:44:18Z,Web Development,NoRates,,,,,,,30315.0, 0/0,,0.0,0.0,0.0, 2020-07-09 16:30:11 ,0,0.0,93640,0.0,0.4087597579136288,0.37875662060724474,0.0012272157468357751,0.0009576792498601935,2,2
2675,922600,CSS Web Development Crash Course,https://www.udemy.com/css-course/,True,20,10008,53,26,Beginner Level,2.5,2016-12-01T17:33:48Z,Web Development,OK,8.0,6.0,36.0,64.0,74.0,188.0,30521.0, 12/2017,31.0,79.99,47.99,40.0, 2020-07-09 16:18:08 ,200160,2441374.79,260208,0.7692307692307693,0.4099953129790807,0.39550066661184863,0.0012355550654519114,0.001023542709590006,2,2
833,614472,The Advanced Forex Course for Smart Traders,https://www.udemy.com/advanced-forex-course/,False,0,8236,144,25,All Levels,5.0,2015-10-09T16:46:49Z,Business Finance,NoRates,,,,,,,30530.0, 0/0,,0.0,0.0,0.0, 2020-07-09 14:02:53 ,0,0.0,205900,0.0,0.41123123238369547,0.3452794717505076,0.0012359194046147523,0.000842315922880025,2,2
3072,682484,Create a Website from Scratch using HTML CSS step by step,https://www.udemy.com/create-a-website-from-scratch-using-html-css-in-1-hour/,True,75,12882,95,20,Beginner Level,1.5,2015-11-27T23:15:24Z,Web Development,OK,4.0,16.0,47.0,70.0,104.0,241.0,30793.0, 11/2015,56.0,299.99,179.99,40.0, 2020-07-09 16:31:19 ,966150,9237592.07,257640,3.75,0.412477798588291,0.4653248316288606,0.0012465662045955475,0.0013174737395022442,2,2
3242,777654,Learn what's new in PHP 7,https://www.udemy.com/php7-new-features/,False,0,12336,271,26,Intermediate Level,3.5,2016-04-04T22:32:13Z,Web Development,NoRates,,,,,,,31034.0, 0/0,,0.0,0.0,0.0, 2020-07-09 16:37:16 ,0,0.0,320736,0.0,0.41373412098602486,0.4550243592528547,0.0012563223977338429,0.0012616329801660986,2,2
3106,857270,Become a HTML and CSS Developer - Build a Responsive Site,https://www.udemy.com/learn-to-code-in-html-and-css/,False,0,3894,91,29,Beginner Level,2.0,2016-05-26T04:46:39Z,Web Development,NoRates,,,,,,,31051.0, 0/0,,0.0,0.0,0.0, 2020-07-09 16:32:33 ,0,0.0,112926,0.0,0.41499113157995515,0.19689809695510363,0.00125701059393032,0.00039824893196877334,2,2
3235,866696,REST WCF Service in ASP.NET,https://www.udemy.com/rest-wcf-service-in-aspnet/,False,0,7905,561,5,All Levels,0.6833333333333333,2016-06-08T17:28:16Z,Web Development,NoRates,,,,,,,31119.0, 0/0,,0.0,0.0,0.0, 2020-07-09 16:37:01 ,0,0.0,39525,0.0,0.4162508949586714,0.3394593509953769,0.001259763378716229,0.0008084637409381493,2,2
3146,369662,Running a Web Development Business: The Complete Guide,https://www.udemy.com/the-complete-guide-to-running-a-web-development-business/,True,150,24575,525,98,All Levels,19.5,2015-08-26T19:25:06Z,Web Development,OK,11.0,26.0,107.0,386.0,850.0,1380.0,31524.0, 6/2020,1.0,599.99,359.99,40.0, 2020-07-09 16:33:56 ,3686250,18914084.76,2408350,1.530612244897959,0.4175270535997155,0.638715707535148,0.0012761586410440697,0.002513345532391527,2,2
3178,653846,Master the MEAN Stack - Learn By Example,https://www.udemy.com/master-the-mean-stack/,True,195,25799,382,42,Intermediate Level,4.5,2016-01-03T23:24:04Z,Web Development,OK,22.0,28.0,89.0,162.0,183.0,484.0,32106.0, 5/2017,38.0,779.99,467.99,40.0, 2020-07-09 16:35:05 ,5030805,25042358.94,1083558,4.642857142857143,0.41882677283995656,0.6515613321764273,0.0012997192402411147,0.0026385270148593693,2,2
2577,162274,Joomla 3 - The Basics,https://www.udemy.com/joomla-3-the-basics/,False,0,19909,411,17,Beginner Level,3.0,2014-02-12T01:54:02Z,Web Development,NoRates,,,,,,,32183.0, 0/0,,0.0,0.0,0.0, 2020-07-09 15:48:37 ,0,0.0,338453,0.0,0.42012960920414644,0.5817458603179201,0.0013028363641898648,0.002036142266709376,2,2
2494,159070,Introduction to Web Development: HTML,https://www.udemy.com/webdevelopment101_html/,True,20,26800,333,55,Beginner Level,3.0,2014-02-13T20:39:33Z,Web Development,NoRates,,,,,,,32436.0, 0/0,,0.0,0.0,0.0, 2020-07-09 15:45:30 ,536000,0.0,1474000,0.36363636363636365,0.4214426875470251,0.6732098536644834,0.0013130783428786147,0.002740901740308969,2,2
2739,1229274,WP Plugin Development - Build your own plugin!,https://www.udemy.com/wp-plugin-development-build-your-own-plugin/,True,200,5439,22,24,Beginner Level,4.0,2017-06-13T18:39:12Z,Web Development,OK,8.0,9.0,26.0,56.0,76.0,175.0,32484.0, 3/2018,28.0,799.99,479.99,40.0, 2020-07-09 16:20:07 ,1087800,25986875.16,130536,8.333333333333334,0.42275770903210547,0.26022366576380546,0.0013150214850804326,0.0005562598718485255,2,2
1458,611370,"Quote Images for Pinterest, Facebook, & Instagram",https://www.udemy.com/viral-images-pinterest-facebook-instagram/,False,0,12103,576,18,Beginner Level,1.0,2015-09-24T19:47:45Z,Graphic Design,NoRates,,,,,,,32887.0, 0/0,,0.0,0.0,0.0, 2020-07-09 14:37:21 ,0,0.0,217854,0.0,0.42408904481525533,0.4499968500084477,0.0013313357831498643,0.00123780349861789,2,2
2967,465870,Beginning Oracle WebLogic for Administrators,https://www.udemy.com/learn-oracle-weblogic-12c-essentials/,False,0,9786,989,7,Beginner Level,0.7,2015-04-15T18:28:50Z,Web Development,NoRates,,,,,,,33052.0, 0/0,,0.0,0.0,0.0, 2020-07-09 16:27:36 ,0,0.0,68502,0.0,0.425427060149724,0.3914604956286708,0.0013380153344686142,0.00100083822502476,2,2
2482,505208,Programming Foundations: HTML5 + CSS3 for Entrepreneurs 2015,https://www.udemy.com/html-css-more/,True,20,23764,490,58,Beginner Level,5.5,2015-10-17T04:52:25Z,Web Development,OK,16.0,35.0,194.0,846.0,950.0,2041.0,33580.0, 9/2018,22.0,379.99,227.99,40.0, 2020-07-09 15:45:05 ,475280,12760064.200000001,1378312,0.3448275862068966,0.4267864500484126,0.6336986300809466,0.0013593898986886139,0.0024304025730112816,2,2
1775,1258402,Canva Complete Course For Graphics Design | 20 Projects,https://www.udemy.com/canva-course-graphics-design/,True,20,3,3,27,All Levels,2.5,2017-06-27T15:22:40Z,Graphic Design,OK,13.0,15.0,53.0,130.0,181.0,392.0,33622.0, 1/2018,30.0,799.99,479.99,40.0, 2020-07-09 14:49:26 ,60,26897263.78,81,0.7407407407407407,0.4281475401965278,8.795430957707886e-06,0.0013610901481152047,3.0681735898981e-07,2,1
2487,1078208,Spring Boot Tutorial For Beginners,https://www.udemy.com/spring-boot-tutorial-for-beginners/,True,40,2578,210,39,Beginner Level,5.5,2017-01-23T15:13:53Z,Web Development,OK,65.0,83.0,396.0,1177.0,1411.0,3132.0,34001.0, 7/2020,0.0,799.99,479.99,40.0, 2020-07-09 15:45:15 ,103120,27200459.990000002,100542,1.0256410256410255,0.4295239730716115,0.14149475690042468,0.0013764328750837272,0.0002636583838252434,2,2
1408,1132572,How to Design an Awesome Letterhead in Adobe Illustrator,https://www.udemy.com/letterheaddesign/,False,0,4776,115,18,All Levels,0.5666666666666667,2017-03-03T03:20:22Z,Graphic Design,NoRates,,,,,,,34103.0, 0/0,,0.0,0.0,0.0, 2020-07-09 14:32:31 ,0,0.0,85968,0.0,0.4309045351238741,0.22841273971128895,0.0013805620522625906,0.0004884532355117775,2,2
3323,909244,Docker for Developers - Newest Version 1.12 with Swarm Mode,https://www.udemy.com/docker-for-developers/,True,95,767,104,81,Beginner Level,5.5,2016-07-22T15:37:25Z,Web Development,OK,73.0,107.0,366.0,487.0,1294.0,2327.0,34275.0, 3/2018,28.0,799.99,479.99,40.0, 2020-07-09 16:40:42 ,72865,27419657.25,62127,1.1728395061728396,0.4322920601023599,0.024515729707815785,0.0013875249784857724,7.844297144839475e-05,2,1
2694,758582,PHP with Laravel for beginners - Become a Master in Laravel,https://www.udemy.com/php-with-laravel-for-beginners-become-a-master-in-laravel/,True,150,8496,1838,308,All Levels,29.5,2016-04-21T19:57:39Z,Web Development,OK,173.0,242.0,810.0,2334.0,4582.0,8141.0,34553.0, 5/2020,2.0,599.99,359.99,40.0, 2020-07-09 16:18:44 ,1274400,20731454.47,2616768,0.487012987012987,0.4336908391127645,0.34955077847745775,0.0013987790104046359,0.0008689067606591419,2,2
2938,903526,HTML Web Development Crash Course,https://www.udemy.com/html-tutorials/,True,20,4848,33,17,Beginner Level,1.5,2016-08-02T21:33:39Z,Web Development,OK,11.0,14.0,64.0,147.0,128.0,364.0,34591.0, 12/2017,31.0,79.99,47.99,40.0, 2020-07-09 16:26:29 ,96960,2766934.09,82416,1.1764705882352942,0.4350911564440789,0.23087525583454116,0.0014003173313144085,0.000495816852127533,2,2
3250,861624,ES6 Javascript: The Complete Developer's Guide,https://www.udemy.com/javascript-es6-tutorial/,True,80,13010,2709,68,Beginner Level,6.5,2016-07-12T15:29:32Z,Web Development,OK,34.0,86.0,532.0,2520.0,5480.0,8652.0,34890.0, 7/2020,0.0,319.99,191.99,40.0, 2020-07-09 16:37:30 ,1040800,11164451.1,884680,1.1764705882352942,0.4365035779320255,0.4719502456788866,0.0014124214879465676,0.0013305646134858093,2,2
1367,22445,Learn to Design a Letterhead - A Beginners Course,https://www.udemy.com/learn-to-design-a-letterhead/,False,0,24687,423,13,All Levels,0.7333333333333333,2012-10-10T23:34:55Z,Graphic Design,NoRates,,,,,,,35100.0, 0/0,,0.0,0.0,0.0, 2020-07-09 14:30:54 ,0,0.0,320931,0.0,0.43792450066710503,0.6412405075822751,0.0014209227350795218,0.002524800047127146,2,2
3473,752706,Write quicker HTML5 and CSS 3; productivity hacks with emmet,https://www.udemy.com/write-quicker-html5-and-css-3-productivity-hacks-with-emmet/,False,0,13016,286,15,All Levels,1.5,2016-03-03T17:45:31Z,Web Development,NoRates,,,,,,,35701.0, 0/0,,0.0,0.0,0.0, 2020-07-09 17:16:53 ,0,0.0,195240,0.0,0.43936975316183646,0.4732814239270904,0.0014452524947314532,0.0013311782482037888,2,2
2497,16646,Web Programming with Python,https://www.udemy.com/web-programming-with-python/,True,50,35267,217,53,All Levels,4.0,2012-04-25T00:01:43Z,Web Development,OK,18.0,28.0,86.0,138.0,129.0,399.0,35754.0, 1/2017,42.0,199.99,119.99,40.0, 2020-07-09 15:45:36 ,1763350,7150442.46,1869151,0.9433962264150944,0.4408171512094158,0.7209386688462972,0.0014473980475792942,0.0036068425998312097,2,2
45,640100,Accounting & Financial Statement Analysis: Complete Training,https://www.udemy.com/accounting-fsa-a-solid-foundation-for-a-career-in-finance/,True,150,10042,594,43,All Levels,3.0,2015-10-22T00:03:48Z,Business Finance,OK,32.0,55.0,521.0,1897.0,2946.0,5451.0,35916.0, 7/2020,0.0,599.99,359.99,40.0, 2020-07-09 13:35:29 ,1506300,21549240.84,431806,3.488372093023256,0.4422711073619262,0.3965276865848405,0.0014539561525104305,0.0010270199729918905,2,2
1255,385462,Logo Designing for Your Business in an Hour,https://www.udemy.com/logo-designing-side-business/,True,20,25277,311,16,All Levels,1.0,2015-01-05T10:43:48Z,Graphic Design,OK,71.0,52.0,109.0,129.0,185.0,546.0,36312.0, 1/2015,66.0,79.99,47.99,40.0, 2020-07-09 14:26:26 ,505540,2904596.88,404432,1.25,0.4437410944376016,0.648922805161568,0.0014699870756754302,0.002585140794395142,2,2
1893,645202,The Total Beginner's Guitar Course,https://www.udemy.com/total-beginner-guitar-lessons/,False,0,9193,357,17,Beginner Level,1.5,2016-03-24T15:04:30Z,Musical Instruments,NoRates,,,,,,,36719.0, 0/0,,0.0,0.0,0.0, 2020-07-09 14:54:39 ,0,0.0,156281,0.0,0.4452275577398633,0.3749288695089409,0.0014864633022616798,0.0009401906603977744,2,2
3494,419318,AngularJS Masterclass - Deep Dive & Understand AngularJS,https://www.udemy.com/angularjs-masterclass/,True,100,2912,309,85,All Levels,6.0,2015-03-04T22:52:26Z,Web Development,NoRates,,,,,,,36753.0, 0/0,,0.0,0.0,0.0, 2020-07-09 17:17:39 ,291200,0.0,247520,1.1764705882352942,0.44671539743451794,0.15655325060719155,0.0014878396946546345,0.0002978173831261089,2,2
2615,991630,Try Django 1.10 | Create a URL Shortening Service,https://www.udemy.com/try-django-1-10/,True,50,9607,78,40,All Levels,5.5,2016-10-24T18:14:43Z,Web Development,NoRates,,,,,,,36841.0, 0/0,,0.0,0.0,0.0, 2020-07-09 16:16:14 ,480350,0.0,384280,1.25,0.4482067995565426,0.38648228170660814,0.0014914021220246343,0.0009825314559383683,2,2
2666,1139400,Fix Google's New 'Not Secure' Warning with Let's Encrypt!,https://www.udemy.com/fix-googles-new-not-secure-warning-with-lets-encrypt/,True,95,1437,24,20,Beginner Level,1.0,2017-03-09T23:25:27Z,Web Development,OK,2.0,9.0,48.0,127.0,123.0,309.0,37055.0, 3/2017,40.0,379.99,227.99,40.0, 2020-07-09 16:17:52 ,136515,14080529.450000001,28740,4.75,0.44970686485421696,0.07185018231087471,0.001500065297674407,0.000146965514956119,2,1
570,774174,Bitcoin For Beginners: Your Quick Start Guide To Bitcoin,https://www.udemy.com/bitcoin-podcast/,False,0,10670,444,15,All Levels,1.0,2016-03-03T21:03:33Z,Business Finance,NoRates,,,,,,,37192.0, 0/0,,0.0,0.0,0.0, 2020-07-09 13:53:52 ,0,0.0,160050,0.0,0.4512124762035924,0.4103697517356658,0.0015056113493754296,0.0010912470734737575,2,2
3313,784544,HTML Introduction Course: Learn HTML in 2 hours!!!,https://www.udemy.com/html-introduction-course-learn-html-in-2-hours/,False,0,7304,368,28,All Levels,2.0,2016-03-08T15:24:31Z,Web Development,NoRates,,,,,,,37388.0, 0/0,,0.0,0.0,0.0, 2020-07-09 16:40:04 ,0,0.0,204512,0.0,0.45272602205029194,0.31921165529601536,0.0015135458466995204,0.0007469979966871907,2,2
3077,958750,Web Design Creating websites from scratch,https://www.udemy.com/web-design-creating-websites-from-scratch/,True,75,13920,64,28,Beginner Level,2.0,2016-09-19T22:32:38Z,Web Development,OK,4.0,14.0,43.0,67.0,102.0,230.0,37392.0, 11/2019,8.0,299.99,179.99,40.0, 2020-07-09 16:31:30 ,1044000,11217226.08,389760,2.6785714285714284,0.45423972982550825,0.48572992463338394,0.0015137077752163386,0.0014236325457127183,2,2
3463,639654,How to Make a Single Page Website for Freelancers & Agencies,https://www.udemy.com/how-to-make-a-portfolio-website-for-freelancers-agencies/,False,0,17463,283,30,All Levels,1.5,2015-10-15T20:13:38Z,Web Development,NoRates,,,,,,,37655.0, 0/0,,0.0,0.0,0.0, 2020-07-09 17:16:33 ,0,0.0,523890,0.0,0.45576408440070537,0.5461943192970528,0.0015243545751971337,0.001785983846679684,2,2
3495,482834,HTML5 for beginners,https://www.udemy.com/html-complete-html-course-for-beginners/,True,195,9687,59,59,Beginner Level,5.0,2015-04-24T18:04:21Z,Web Development,OK,21.0,21.0,80.0,171.0,184.0,477.0,37798.0, 4/2015,63.0,79.99,47.99,40.0, 2020-07-09 17:17:41 ,1888965,3023462.02,571533,3.305084745762712,0.45729422792037877,0.3884617650343574,0.0015301435196733836,0.0009907132521780964,2,2
3356,699618,Learn HTML And CSS From Scratch,https://www.udemy.com/html-and-css-from-scratch/,False,0,11533,240,18,Beginner Level,2.0,2016-02-19T15:50:39Z,Web Development,NoRates,,,,,,,37903.0, 0/0,,0.0,0.0,0.0, 2020-07-09 17:12:15 ,0,0.0,207594,0.0,0.45882862206361863,0.4330542931725774,0.0015343941432398609,0.0011795082004098262,2,2
3222,1000574,The Complete Developers Guide to MongoDB,https://www.udemy.com/the-complete-developers-guide-to-mongodb/,True,150,10945,1286,129,All Levels,13.5,2016-11-15T01:25:44Z,Web Development,OK,66.0,105.0,416.0,1600.0,3481.0,5668.0,37931.0, 7/2020,0.0,599.99,359.99,40.0, 2020-07-09 16:36:34 ,1641750,22758220.69,1411905,1.1627906976744187,0.4603641497064762,0.4203421340824586,0.0015355276428575882,0.0011193719980478235,2,2
3320,1248974,Learn Bootstrap 4 by Example,https://www.udemy.com/learn-bootstrap-4-by-example/,False,0,5542,54,9,All Levels,1.0,2017-06-12T20:30:50Z,Web Development,NoRates,,,,,,,37979.0, 0/0,,0.0,0.0,0.0, 2020-07-09 16:40:26 ,0,0.0,49878,0.0,0.46190162049153566,0.26416207565625166,0.0015374707850594064,0.0005667939345071756,2,2
2501,1027342,Rapid Website Design with Bootstrap,https://www.udemy.com/responsive-website-design/,True,200,14842,131,17,Beginner Level,1.0,2016-12-02T00:45:36Z,Web Development,NoRates,,,,,,,38432.0, 0/0,,0.0,0.0,0.0, 2020-07-09 15:45:47 ,2968400,0.0,252314,11.764705882352942,0.4634574296811247,0.5033142411118079,0.0015558091895890652,0.0015179277473755866,2,2
2517,1017568,The Complete PHP Bootcamp Course With Video Sharing Project,https://www.udemy.com/php-bootcamp/,True,195,9831,56,74,Beginner Level,14.5,2017-03-21T23:50:38Z,Web Development,OK,26.0,17.0,36.0,72.0,123.0,274.0,38612.0, 3/2017,40.0,799.99,479.99,40.0, 2020-07-09 15:46:24 ,1917045,30889213.88,727494,2.635135135135135,0.46502052565397056,0.3924659361140804,0.001563095972845883,0.0010054404854096073,2,2
2490,1146014,Learn JavaScript for beginners,https://www.udemy.com/learn-javascript-course/,True,200,15276,167,19,Beginner Level,1.5,2017-03-16T20:57:12Z,Web Development,OK,14.0,22.0,92.0,232.0,249.0,609.0,38650.0, 11/2019,8.0,799.99,479.99,40.0, 2020-07-09 15:45:21 ,3055200,30919613.5,290244,10.526315789473685,0.46658515994772626,0.5110659816866855,0.001564634293755656,0.0015623139919761124,2,2
3408,963412,Building Websites JavaScript and the DOM,https://www.udemy.com/building-websites-learn-javascript-and-the-dom/,True,120,17759,64,37,Beginner Level,3.0,2016-09-26T14:48:26Z,Web Development,OK,8.0,8.0,38.0,71.0,85.0,210.0,39100.0, 11/2019,8.0,479.99,287.99,40.0, 2020-07-09 17:14:36 ,2131080,18767609.0,657083,3.2432432432432434,0.4681680111996239,0.5534247771790066,0.001582851251897701,0.0018162564927666784,2,2
1220,897238,Canva Graphics Design for Entrepreneurs - Design 11 Projects,https://www.udemy.com/canva-graphic-design-course/,True,200,18303,202,54,All Levels,3.5,2016-07-23T00:41:07Z,Graphic Design,OK,6.0,20.0,76.0,230.0,476.0,808.0,39127.0, 1/2018,30.0,199.99,119.99,40.0, 2020-07-09 14:25:04 ,3660600,7825008.73,988362,3.7037037037037037,0.46975195546901016,0.5681566126709023,0.0015839442693862237,0.0018718927071968306,2,2
3018,516062,JavaScript Intro to learning JavaScript web programming,https://www.udemy.com/javascript-intro-to-learning-javascript/,True,20,17554,94,16,Beginner Level,1.5,2015-06-01T20:44:42Z,Web Development,NoRates,,,,,,,39154.0, 0/0,,0.0,0.0,0.0, 2020-07-09 16:29:20 ,351080,0.0,280864,1.25,0.4713369927558849,0.5479896099369552,0.0015850372868747465,0.0017952906399023747,2,2
3437,890810,Practical Understanding of PHP and MySQL,https://www.udemy.com/practical-understanding-of-php-and-myqsl-demo/,False,0,12201,217,24,Beginner Level,5.5,2016-07-06T16:35:25Z,Web Development,NoRates,,,,,,,39213.0, 0/0,,0.0,0.0,0.0, 2020-07-09 17:15:39 ,0,0.0,292824,0.0,0.47292441848838274,0.4512446762074593,0.0015874257324978145,0.0012478261990115573,2,2
3303,343816,Learn SASS and improve your CSS,https://www.udemy.com/write-clean-css-using-sass/,True,55,1849,29,24,All Levels,3.0,2014-12-20T00:21:05Z,Web Development,OK,7.0,9.0,52.0,80.0,81.0,229.0,39415.0, 7/2020,0.0,439.99,263.99,40.0, 2020-07-09 16:39:46 ,101695,17342205.85,44376,2.2916666666666665,0.47452002161097984,0.10125739890061204,0.0015956031225971327,0.00018910176559071954,2,2
2598,884946,Code a 'Coming Soon' Landing Page in Bootstrap 4,https://www.udemy.com/code-a-coming-soon-landing-page-in-bootstrap-4/,False,0,13535,473,18,All Levels,1.5,2016-08-17T05:08:23Z,Web Development,NoRates,,,,,,,40042.0, 0/0,,0.0,0.0,0.0, 2020-07-09 15:49:22 ,0,0.0,243630,0.0,0.47614100702858825,0.48148459510949493,0.0016209854176083823,0.001384257651309026,2,2
831,706942,Forex Trading For Beginners ,https://www.udemy.com/forex-trading-for-beginners-q/,False,0,9483,183,22,Beginner Level,2.0,2016-01-14T02:46:59Z,Business Finance,NoRates,,,,,,,40341.0, 0/0,,0.0,0.0,0.0, 2020-07-09 14:02:49 ,0,0.0,208626,0.0,0.47777409660282877,0.3854997502506698,0.001633089574240541,0.0009698496717667894,2,2
310,806122,Learn and Master the Basics of Finance,https://www.udemy.com/finance-101/,True,20,43,17,39,Beginner Level,3.0,2016-09-25T20:37:51Z,Business Finance,NoRates,,,,,,,40436.0, 0/0,,0.0,0.0,0.0, 2020-07-09 13:44:21 ,860,0.0,1677,0.5128205128205128,0.47941103197934376,0.0005168849774448332,0.0016369353765149728,4.397715478853943e-06,2,1
755,1016996,Introduction to Corporate Finance (Mergers & Acquisitions),https://www.udemy.com/introduction-to-corporate-finance/,False,0,2080,83,30,Beginner Level,1.5,2017-02-28T16:14:06Z,Business Finance,NoRates,,,,,,,40476.0, 0/0,,0.0,0.0,0.0, 2020-07-09 14:00:10 ,0,0.0,62400,0.0,0.4810495866410269,0.11290254948861728,0.0016385546616831546,0.0002127267022329349,2,2
2717,665042,8 Beautiful Ruby on Rails Apps in 30 Days & TDD - Immersive ,https://www.udemy.com/8-beautiful-ruby-on-rails-apps-in-30-days/,True,100,5962,466,132,All Levels,16.0,2016-03-08T07:36:40Z,Web Development,NoRates,,,,,,,41446.0, 0/0,,0.0,0.0,0.0, 2020-07-09 16:19:26 ,596200,0.0,786984,0.7575757575757576,0.48272740896803845,0.2782989922890661,0.001677822327011563,0.0006097483647657491,2,2
3139,246154,Web Design for Beginners: Real World Coding in HTML & CSS,https://www.udemy.com/web-design-for-beginners-real-world-coding-in-html-css/,True,100,9103,1724,58,All Levels,9.0,2014-09-22T23:58:31Z,Web Development,OK,54.0,87.0,673.0,3330.0,7162.0,11306.0,41942.0, 11/2017,32.0,519.99,311.99,40.0, 2020-07-09 16:33:42 ,910300,21809420.580000002,527974,1.7241379310344827,0.48442531043113546,0.371191424986633,0.0016979014630970173,0.0009309861396280801,2,2
3464,60792,Learn to Use jQuery UI Widgets,https://www.udemy.com/learn-to-use-jquery-ui-widgets/,False,0,23669,521,9,Beginner Level,1.0,2013-06-23T02:38:19Z,Web Development,NoRates,,,,,,,42160.0, 0/0,,0.0,0.0,0.0, 2020-07-09 17:16:35 ,0,0.0,213021,0.0,0.4861320369983991,0.6312682275079353,0.001706726567263608,0.002420686689976604,2,2
2611,1171966,The Complete PHP MySQL Professional Course with 5 Projects,https://www.udemy.com/the-complete-php-mysql-professional-course/,True,200,16158,159,125,All Levels,19.5,2017-06-07T05:58:36Z,Web Development,OK,55.0,67.0,234.0,642.0,946.0,1944.0,42322.0, 5/2020,2.0,799.99,479.99,40.0, 2020-07-09 15:49:49 ,3231600,33857176.78,2019750,1.6,0.48784532167059386,0.5222472244278982,0.0017132846721947443,0.0016525182955191165,2,2
1296,850426,Photoshop CC MasterClass,https://www.udemy.com/photoshop-cc-masterclass/,True,95,505,88,78,All Levels,11.5,2016-05-17T20:06:37Z,Graphic Design,OK,50.0,86.0,558.0,2098.0,4688.0,7480.0,43091.0, 11/2019,8.0,799.99,479.99,40.0, 2020-07-09 14:28:03 ,47975,34472369.09,39390,1.2179487179487178,0.48958973710014686,0.013678633770936706,0.0017444154295530392,5.164758876328468e-05,2,1
74,285638,Learn to Trade for Profit:Trading with Japanese Candlesticks,https://www.udemy.com/introduction-to-japanese-candlesticks/,True,60,16385,273,45,Beginner Level,3.0,2014-09-02T03:53:13Z,Business Finance,OK,32.0,36.0,224.0,637.0,1085.0,2014.0,43517.0, 7/2020,0.0,799.99,479.99,40.0, 2020-07-09 13:36:26 ,983100,34813164.83,737325,1.3333333333333333,0.49135139791674104,0.5272461996579191,0.0017616608165941753,0.0016757341423493455,2,2
3209,714724,Docker Technologies for DevOps and Developers,https://www.udemy.com/docker-tutorial-for-devops-run-docker-containers/,True,30,19210,3137,44,All Levels,3.0,2016-08-29T19:02:30Z,Web Development,OK,64.0,178.0,1043.0,3596.0,4954.0,9835.0,45659.0, 5/2018,26.0,499.99,299.99,40.0, 2020-07-09 16:36:07 ,576300,22829043.41,845240,0.6818181818181818,0.4931997714540914,0.5777318710827094,0.0018483735373503102,0.00196465382206475,2,2
2628,882488,WordPress Development For Beginners,https://www.udemy.com/wordpress-basic/,True,95,23572,210,20,All Levels,2.0,2016-06-20T18:46:15Z,Web Development,OK,20.0,38.0,62.0,121.0,217.0,458.0,46049.0, 6/2019,13.0,379.99,227.99,40.0, 2020-07-09 16:16:40 ,2239340,17498159.51,471440,4.75,0.49506393302183144,0.6288475408179587,0.0018641615677400826,0.0024107662620359337,2,2
1980,456284,The Professional Guitar Masterclass,https://www.udemy.com/the-professional-guitar-masterclass/,True,200,21701,1340,136,All Levels,9.5,2015-04-28T17:27:26Z,Musical Instruments,OK,58.0,84.0,437.0,1501.0,2861.0,4941.0,46270.0, 8/2017,35.0,799.99,479.99,40.0, 2020-07-09 15:20:06 ,4340200,37015537.3,2951336,1.4705882352941178,0.4969370411401257,0.6034091090392075,0.0018731081182942872,0.002219414502479289,2,2
2478,28295,Learn Web Designing & HTML5/CSS3 Essentials in 4-Hours,https://www.udemy.com/build-beautiful-html5-website/,True,75,43285,525,24,All Levels,4.0,2013-01-03T00:55:31Z,Web Development,OK,21.0,31.0,124.0,294.0,528.0,998.0,46382.0, 3/2016,52.0,299.99,179.99,40.0, 2020-07-09 15:44:57 ,3246375,13914136.18,1038840,3.125,0.49881468325689093,0.7449301499600524,0.0018776421167651961,0.0044268631279579754,2,3
2944,881210,Learn Complete WordPress for Building a Professional Sites,https://www.udemy.com/learn-complete-wordpress-for-building-a-professional-sites/,True,80,13708,92,62,All Levels,9.0,2016-06-23T23:38:02Z,Web Development,NoRates,,,,,,,47924.0, 0/0,,0.0,0.0,0.0, 2020-07-09 16:26:40 ,1096640,0.0,849896,1.2903225806451613,0.5007547488168895,0.4828865458951724,0.0019400655599986043,0.0014019507856774384,2,2
3234,701634,ExpressJS Fundamentals,https://www.udemy.com/expressjs-fundamentals/,False,0,21245,914,9,Beginner Level,1.0,2016-01-11T18:53:48Z,Web Development,NoRates,,,,,,,48033.0, 0/0,,0.0,0.0,0.0, 2020-07-09 16:36:59 ,0,0.0,191205,0.0,0.5026992269289714,0.5945395305530772,0.0019444781120818995,0.0021727782639128375,2,2
2906,1017116,Get to know HTML Learn HTML Basics,https://www.udemy.com/html-online-course/,True,200,10674,102,26,Beginner Level,2.0,2016-11-22T15:09:59Z,Web Development,NoRates,,,,,,,48072.0, 0/0,,0.0,0.0,0.0, 2020-07-09 16:25:26 ,2134800,0.0,277524,7.6923076923076925,0.5046452838440924,0.4114614078989515,0.001946056915120877,0.001091656163285744,2,2
